id,conversation_id,created_at,date,timezone,place,Content,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.19254E+18,1.19254E+18,1.57316E+12,2019/11/7 10:30,-1000,,i care i always care that be my problem,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,10,https://twitter.com/Depressed1278/status/1192539901272743936,[],[],0,,FALSE,992,2,480,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.1864E+18,1.1864E+18,1.5717E+12,2019/10/21 12:07,-1000,,i be so so sorry,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,12,https://twitter.com/Depressed1278/status/1186403655492263936,[],[],0,,FALSE,560,3,260,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.18271E+18,1.18271E+18,1.57082E+12,2019/10/11 7:41,-1000,,i feel so empty inside,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,7,https://twitter.com/Depressed1278/status/1182712814651224064,[],[],0,,FALSE,886,3,457,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.18271E+18,1.18271E+18,1.57082E+12,2019/10/11 7:41,-1000,,i do not want to lose you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,7,https://twitter.com/Depressed1278/status/1182712738075889665,[],[],0,,FALSE,635,5,238,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.17617E+18,1.17617E+18,1.56926E+12,2019/9/23 6:12,-1000,,cry away the pain at night so i can fake a smile all day,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,6,https://twitter.com/Depressed1278/status/1176167577996931075,[],[],0,,FALSE,1187,4,597,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.16988E+18,1.16988E+18,1.56776E+12,2019/9/5 22:03,-1000,,i say it be fine but i never say it do not hurt,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,22,https://twitter.com/Depressed1278/status/1169883897225609217,[],[],0,,FALSE,763,1,373,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.16644E+18,1.16644E+18,1.56694E+12,2019/8/27 9:48,-1000,,i be sorry that i let you down,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,9,https://twitter.com/Depressed1278/status/1166437439830921222,[],[],0,,FALSE,495,2,223,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.16393E+18,1.16393E+18,1.56634E+12,2019/8/20 11:32,-1000,,the voice scream loud as hell,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,11,https://twitter.com/Depressed1278/status/1163926838240002049,[],[],0,,FALSE,456,2,203,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.15648E+18,1.15648E+18,1.56456E+12,2019/7/30 22:11,-1000,,no one know how much i cry everyday,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,22,https://twitter.com/Depressed1278/status/1156477444926377984,[],[],0,,FALSE,843,3,381,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.15555E+18,1.15555E+18,1.56434E+12,2019/7/28 8:41,-1000,,i want to see you smile i know that mean i will have to leave,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,8,https://twitter.com/Depressed1278/status/1155548756554764295,[],[],0,,FALSE,428,1,167,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.15181E+18,1.15181E+18,1.56345E+12,2019/7/18 1:10,-1000,,i never think i would lose you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,1,https://twitter.com/Depressed1278/status/1151811522408194049,[],[],0,,FALSE,337,1,146,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.14509E+18,1.14509E+18,1.56185E+12,2019/6/29 12:15,-1000,,i be a mess,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,6,12,https://twitter.com/Depressed1278/status/1145093411483115520,[],[],0,,FALSE,514,1,354,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.13114E+18,1.13114E+18,1.55852E+12,2019/5/21 23:59,-1000,,i love you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,23,https://twitter.com/Depressed1278/status/1131137510795616256,[],[],0,,FALSE,267,2,88,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.1277E+18,1.1277E+18,1.5577E+12,2019/5/12 12:17,-1000,,nothing last forever,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,12,https://twitter.com/Depressed1278/status/1127699227197497345,[],[],0,,FALSE,378,2,188,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.12189E+18,1.12189E+18,1.55631E+12,2019/4/26 11:40,-1000,,wake up be the hardest thing to do,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,11,https://twitter.com/Depressed1278/status/1121891804754980864,[],[],0,,FALSE,500,1,224,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.1204E+18,1.1204E+18,1.55596E+12,2019/4/22 8:58,-1000,,nobody love me i be break,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,8,https://twitter.com/Depressed1278/status/1120401413958512642,[],[],0,,FALSE,569,8,244,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.11932E+18,1.11932E+18,1.5557E+12,2019/4/19 9:03,-1000,,the night be the worst,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,9,https://twitter.com/Depressed1278/status/1119315639972323329,[],[],0,,FALSE,441,1,212,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.11631E+18,1.11631E+18,1.55498E+12,2019/4/11 1:45,-1000,,remember that i love you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,1,https://twitter.com/Depressed1278/status/1116306380267380740,[],[],0,,FALSE,226,3,88,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.1139E+18,1.1139E+18,1.55441E+12,2019/4/4 10:10,-1000,,and that be the moment the moment i recognise we be not friends anymore we be just two people who talk sometimes nothing more nothing less,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,10,https://twitter.com/Depressed1278/status/1113896565255569409,[],[],0,,FALSE,373,2,133,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.10777E+18,1.10777E+18,1.55295E+12,2019/3/18 12:15,-1000,,people go but how they leave be what stay with you forever,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,12,https://twitter.com/Depressed1278/status/1107767599855751169,[],[],0,,FALSE,335,0,152,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.10596E+18,1.10596E+18,1.55252E+12,2019/3/13 12:27,-1000,,i be do i do not know if life be worth this much trouble,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,12,https://twitter.com/Depressed1278/status/1105958508728643584,[],[],0,,FALSE,527,3,252,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.10296E+18,1.10296E+18,1.5518E+12,2019/3/5 5:45,-1000,,i be struggle to hide how damage i have become,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,5,https://twitter.com/Depressed1278/status/1102958250172055553,[],[],0,,FALSE,753,2,428,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.10071E+18,1.10071E+18,1.55126E+12,2019/2/27 0:49,-1000,,i be in love with this song if you want to listen to it the song be call jack and jill and be sing by,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,0,https://twitter.com/Depressed1278/status/1100709400480755713,[],[],0,,FALSE,76,0,3,https://twitter.com/Depressed1278/status/1100708757523312643,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.10071E+18,1.10071E+18,1.55126E+12,2019/2/27 0:46,-1000,,why do you love me i be such a fuckin mess why do you need me my live be such a wreck and love me be not easy i be break in the head it be like nobody see me i be better off just dead,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,0,https://twitter.com/Depressed1278/status/1100708757523312643,[],[],0,,FALSE,242,1,85,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.09969E+18,1.09969E+18,1.55102E+12,2019/2/24 4:59,-1000,,i fuck everything up,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,4,https://twitter.com/Depressed1278/status/1099685149208444928,[],[],0,,FALSE,489,8,259,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.09969E+18,1.09969E+18,1.55102E+12,2019/2/24 4:58,-1000,,sorry,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,4,https://twitter.com/Depressed1278/status/1099685038919163905,[],[],0,,FALSE,244,2,144,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.08486E+18,1.08486E+18,1.54749E+12,2019/1/14 7:02,-1000,,i be more break than you think,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,7,https://twitter.com/Depressed1278/status/1084858399848845317,[],[],0,,FALSE,551,2,299,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.07989E+18,1.07989E+18,1.5463E+12,2018/12/31 13:45,-1000,,happy new year my love,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,13,https://twitter.com/Depressed1278/status/1079886185982513152,[],['https://pbs.twimg.com/tweet_video_thumb/DvyGwLRXcAEHONM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/DvyGwLRXcAEHONM.jpg,FALSE,53,0,7,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.0764E+18,1.0764E+18,1.54547E+12,2018/12/21 22:57,-1000,,i just feel so empty sometimes and it be so exhaust to feel nothing and everything at the same time,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,22,https://twitter.com/Depressed1278/status/1076401332511297536,[],[],0,,FALSE,567,2,320,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.06423E+18,1.06423E+18,1.54257E+12,2018/11/18 8:51,-1000,,i let you in i let you fuck in and you completely destroy me,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,8,https://twitter.com/Depressed1278/status/1064229516141363202,[],[],0,,FALSE,395,2,146,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.06423E+18,1.06423E+18,1.54257E+12,2018/11/18 8:47,-1000,,i swear i be try my best but i just cannot breathe anymore and every second i be alive i feel like i be drown,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,8,https://twitter.com/Depressed1278/status/1064228742288035840,[],[],0,,FALSE,499,1,274,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.05937E+18,1.05937E+18,1.54141E+12,2018/11/4 23:02,-1000,,remember that i love you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,23,https://twitter.com/Depressed1278/status/1059370482573680641,[],[],0,,FALSE,118,0,54,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.05522E+18,1.05522E+18,1.54042E+12,2018/10/24 12:07,-1000,,who be i fight for,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,12,https://twitter.com/Depressed1278/status/1055219342445633538,[],[],0,,FALSE,210,3,96,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.04895E+18,1.04895E+18,1.53892E+12,2018/10/7 4:48,-1000,,i do not know why i be even try everybody hat me,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,4,https://twitter.com/Depressed1278/status/1048948145319813120,[],[],0,,FALSE,320,4,151,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.04826E+18,1.04826E+18,1.53876E+12,2018/10/5 7:10,-1000,,i feel so lonely why be i even here,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,7,https://twitter.com/Depressed1278/status/1048259093335629825,[],[],0,,FALSE,486,1,257,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.04216E+18,1.04216E+18,1.53731E+12,2018/9/18 11:15,-1000,,maybe he leave because he saw me the way i see myself,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,11,https://twitter.com/Depressed1278/status/1042160157214552071,[],[],0,,FALSE,257,1,94,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.04216E+18,1.04216E+18,1.5373E+12,2018/9/18 11:05,-1000,,do anyone else find it crazy that you can be so depress and no one around you notice not your parent your siblings your friends your teachers your classmates no one like you can literally be on the verge of tear drown and everyone be oblivious,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,11,https://twitter.com/Depressed1278/status/1042157774883483649,[],[],0,,FALSE,713,6,315,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.02728E+18,1.02728E+18,1.53376E+12,2018/8/8 9:50,-1000,,i have more scar than friends,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,9,https://twitter.com/Depressed1278/status/1027280885136142337,[],[],0,,FALSE,385,5,173,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.02132E+18,1.02132E+18,1.53234E+12,2018/7/22 23:04,-1000,,confession i be suicidal as hell i be a monster i hurt everyone i love my anxiety be through the roof i do not deserve to be here i be sorry,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,23,https://twitter.com/Depressed1278/status/1021320194214572033,[],[],0,,FALSE,594,3,248,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.01592E+18,1.01592E+18,1.53105E+12,2018/7/8 1:45,-1000,,i still hate myself i still think about die and some nights i still be hurt myself but i swear i be try my hardest to be ok,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,1,https://twitter.com/Depressed1278/status/1015924779696754688,[],[],0,,FALSE,640,4,326,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.01457E+18,1.01457E+18,1.53073E+12,2018/7/4 8:05,-1000,,watch this video from it be really nice,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,8,https://twitter.com/Depressed1278/status/1014570963873255424,['https://www.youtube.com/watch?v=76VU6cGevNU'],[],0,,FALSE,20,0,2,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.01027E+18,1.01027E+18,1.5297E+12,2018/6/22 11:26,-1000,,she be always ok but when she be alone the demons come out to play thrash and scream internally outwardly she be even smile face a smile on her lips scar on her hips but she be always ok,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,11,https://twitter.com/Depressed1278/status/1010272755441389568,[],[],0,,FALSE,344,0,168,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.00691E+18,1.00691E+18,1.5289E+12,2018/6/13 4:29,-1000,,i be not worth anyones time,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,4,https://twitter.com/Depressed1278/status/1006906473761259521,[],[],0,,FALSE,386,2,195,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.00691E+18,1.00691E+18,1.5289E+12,2018/6/13 4:29,-1000,,i just want the pain to end,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,4,https://twitter.com/Depressed1278/status/1006906383177080832,[],[],0,,FALSE,469,5,270,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.00411E+18,1.00411E+18,1.52823E+12,2018/6/5 11:18,-1000,,fake a smile be so much easier than explain why be you sad,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,11,https://twitter.com/Depressed1278/status/1004110171185012737,[],[],0,,FALSE,576,5,344,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
1.00003E+18,1.00003E+18,1.52726E+12,2018/5/25 4:53,-1000,,your eye they use to shine so bright,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,4,https://twitter.com/Depressed1278/status/1000027001326010368,[],[],0,,FALSE,202,1,89,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.94995E+17,9.94995E+17,1.52606E+12,2018/5/11 7:39,-1000,,do not worry about me i will be fine just do not look into my eye,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,7,https://twitter.com/Depressed1278/status/994995410124058624,[],[],0,,FALSE,350,0,218,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.93236E+17,9.93236E+17,1.52564E+12,2018/5/6 11:08,-1000,,i tell everybody to be strong when i be the weakest person on this world,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,11,https://twitter.com/Depressed1278/status/993236151979921408,[],[],0,,FALSE,533,5,309,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.93236E+17,9.93236E+17,1.52564E+12,2018/5/6 11:07,-1000,,i wonder how many people have see my cut and just never say anything,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,11,https://twitter.com/Depressed1278/status/993235932932386816,[],[],0,,FALSE,268,0,107,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.89627E+17,9.89627E+17,1.52478E+12,2018/4/26 12:08,-1000,,they keep say it get better but when it be not change anything for me i be worthless,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,12,https://twitter.com/Depressed1278/status/989627307261382658,[],[],0,,FALSE,270,0,139,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.87044E+17,9.87044E+17,1.52416E+12,2018/4/19 9:02,-1000,,the scariest part be the realisation that you have lose yourself completely sink in as you lay awake at 2 be because you lose the ability to sleep and you cannot even cry because you do not even care adh,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,9,https://twitter.com/Depressed1278/status/987043726857039872,[],[],0,,FALSE,271,0,142,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.82342E+17,9.82342E+17,1.52304E+12,2018/4/6 9:38,-1000,,i want to talk about it damn it i want to scream i want to yell i want to shout about it but all i could do be whisper i be fine,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,9,https://twitter.com/Depressed1278/status/982341745777233921,[],[],0,,FALSE,391,0,219,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.78377E+17,9.78377E+17,1.5221E+12,2018/3/26 11:05,-1000,,i be fall apart i be barely breathe with a break heart that be still beat,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,11,https://twitter.com/Depressed1278/status/978377441872957440,[],[],0,,FALSE,326,0,155,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.78377E+17,9.78377E+17,1.5221E+12,2018/3/26 11:02,-1000,,i do not know what i be alive or just breathe,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,11,https://twitter.com/Depressed1278/status/978376728941940737,[],[],0,,FALSE,272,1,151,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.76215E+17,9.76215E+17,1.52158E+12,2018/3/20 11:53,-1000,,what a shame that the girl who once believe in fairytales and magic have to be strike by reality with demons in her mind and the fear of never be love kf,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,11,https://twitter.com/Depressed1278/status/976215216408154112,[],[],0,,FALSE,239,0,108,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.73263E+17,9.73263E+17,1.52088E+12,2018/3/12 8:21,-1000,,some days i feel everything at once other days i feel nothing at all i do not know what be worse drown beneath the wave or die from the thirst om,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,1,8,https://twitter.com/Depressed1278/status/973262624375955456,[],[],0,,FALSE,253,0,115,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.72908E+17,9.72908E+17,1.52079E+12,2018/3/11 8:52,-1000,,nobody want me not even myself,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,8,https://twitter.com/Depressed1278/status/972908046191079424,[],[],0,,FALSE,371,2,170,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.70287E+17,9.70287E+17,1.52017E+12,2018/3/4 3:17,-1000,,i feel like everyone hat me and that be okay because i hate me too al,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,3,https://twitter.com/Depressed1278/status/970287102108798977,[],[],0,,FALSE,305,3,170,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.69552E+17,9.69552E+17,1.51999E+12,2018/3/2 2:37,-1000,,hello love i know time be hard right now but just remember that i love you and that i be always here for you,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,2,https://twitter.com/Depressed1278/status/969552149867909120,[],[],0,,FALSE,1497,25,317,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.69157E+17,9.69157E+17,1.5199E+12,2018/3/1 0:26,-1000,,warn for your own good walk away i fuck everything up i will probably push you away that be my thing i just do not want to hurt you so please i be beg you do not enter my life,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,4,0,https://twitter.com/Depressed1278/status/969156943184125952,[],[],0,,FALSE,225,0,114,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.68796E+17,9.68796E+17,1.51981E+12,2018/2/28 0:32,-1000,,i hurt myself because i deserve it,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,0,https://twitter.com/Depressed1278/status/968796144825446406,[],[],0,,FALSE,305,1,176,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.67724E+17,9.67724E+17,1.51956E+12,2018/2/25 1:31,-1000,,i have be secretly fall apart,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,1,https://twitter.com/Depressed1278/status/967723626811281408,[],[],0,,FALSE,333,3,182,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.67182E+17,9.67182E+17,1.51943E+12,2018/2/23 13:40,-1000,,i be lose myself more and more every fuck day,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,5,13,https://twitter.com/Depressed1278/status/967182455106129921,[],[],0,,FALSE,400,0,266,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.65313E+17,9.65313E+17,1.51898E+12,2018/2/18 9:50,-1000,,fuck feel all they do be make me feel worthless and numb al,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,9,https://twitter.com/Depressed1278/status/965312606977298433,[],[],0,,FALSE,157,0,83,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.65304E+17,9.65304E+17,1.51898E+12,2018/2/18 9:17,-1000,,it hurt but it be ok i be use to it,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,9,https://twitter.com/Depressed1278/status/965304182541611008,[],[],0,,FALSE,246,2,137,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.65E+17,9.65E+17,1.51891E+12,2018/2/17 13:09,-1000,,pretend during the day break inside at night,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,6,13,https://twitter.com/Depressed1278/status/965000375240708096,[],[],0,,FALSE,289,3,154,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.65E+17,9.65E+17,1.51891E+12,2018/2/17 13:07,-1000,,no it do not work that way i cannot just wake up one day say oh i want to be happy and be happy believe me i have try,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,6,13,https://twitter.com/Depressed1278/status/964999726423822336,[],[],0,,FALSE,167,0,87,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.64847E+17,9.64847E+17,1.51887E+12,2018/2/17 2:58,-1000,,you do not know what i have be through the childhood i have have how much i hate myself what i do to myself when i be alone how much i just want to give up how much my heart hurt how much i cry,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,6,2,https://twitter.com/Depressed1278/status/964846502119079937,[],[],0,,FALSE,262,2,130,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.63901E+17,9.63901E+17,1.51865E+12,2018/2/14 12:20,-1000,,i be a disappointment to everyone,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,12,https://twitter.com/Depressed1278/status/963900715658858497,[],[],0,,FALSE,248,1,176,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.63884E+17,9.63884E+17,1.51864E+12,2018/2/14 11:12,-1000,,we cut and kill flower because we think they be beautiful we cut and kill ourselves because we think we be not mob,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,11,https://twitter.com/Depressed1278/status/963883736994598913,[],[],0,,FALSE,162,0,88,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.63876E+17,9.63876E+17,1.51864E+12,2018/2/14 10:41,-1000,,happy valentinesday,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,3,10,https://twitter.com/Depressed1278/status/963875923975135232,[],[],0,,FALSE,12,0,3,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.63426E+17,9.63426E+17,1.51853E+12,2018/2/13 4:52,-1000,,i be a horrible person i cannot do anything i be probably hat,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,2,4,https://twitter.com/Depressed1278/status/963425622390341632,[],[],0,,FALSE,123,1,71,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62836E+17,9.62836E+17,1.51839E+12,2018/2/11 13:48,-1000,,just become someone look happy do not mean that they be because even a white rise have a black shadow cmh,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,13,https://twitter.com/Depressed1278/status/962835819164815360,[],[],0,,FALSE,154,0,76,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62834E+17,9.62834E+17,1.51839E+12,2018/2/11 13:41,-1000,,i be the problem,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,13,https://twitter.com/Depressed1278/status/962834050292514817,[],[],0,,FALSE,190,1,122,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62834E+17,9.62834E+17,1.51839E+12,2018/2/11 13:41,-1000,,i be not as strong as everyone think i be,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,13,https://twitter.com/Depressed1278/status/962833955497168896,[],[],0,,FALSE,239,1,156,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62833E+17,9.62833E+17,1.51839E+12,2018/2/11 13:37,-1000,,stupid me think i be good enough,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,13,https://twitter.com/Depressed1278/status/962832905293762561,[],[],0,,FALSE,207,0,134,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62833E+17,9.62833E+17,1.51839E+12,2018/2/11 13:36,-1000,,i can feel myself break piece by piece,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,13,https://twitter.com/Depressed1278/status/962832663575920640,[],[],0,,FALSE,189,0,123,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.62736E+17,9.62736E+17,1.51837E+12,2018/2/11 7:12,-1000,,you cannot see i be hurt you do not notice the pain it feel like everyone else be sit in the sunshine while i drown in the rain,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,7,7,https://twitter.com/Depressed1278/status/962736235562315778,[],[],0,,FALSE,178,0,94,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
9.6249E+17,9.6249E+17,1.51831E+12,2018/2/10 14:55,-1000,,i feel myself change i do not even laugh the same anymore i do not smile the same or talk the same i be just so tire of everything,en,[],[],9.39118E+17,9.39118E+17,Depressed1278,Depression Quotes,6,14,https://twitter.com/Depressed1278/status/962490236470284288,[],[],0,,FALSE,213,0,98,,from:Depressed1278 -filter:replies,,,,,,,[],,,,
